chunk_id,source,page,character_length,content
1408,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,4,745,"Bagian Keempat 
Setoran Wakaf Uang Secara Langsung 
Pasal 5 
(1) Setoran Wakaf Uang dari Wakif ditujukan kepada Nazhir Wakaf Uang yang telah terdaftar 
pada BWI dan telah melakukan kontrak kerja sama dengan LKS-PWU. 
(2) Wakif wajib mengisi formulir pernyataan kehendak Wakif yang berfungsi sebagai AIW yang 
dilanjutkan dengan penyetoran sejumlah uang sesuai yang diikrarkan. 
(3) Formulir pernyataan kehendak Wakif yang berfungsi sebagai AIW yang telah diisi dan 
ditandatangani Wakif dengan dilampiri bukti setoran tunai Wakaf Uang, selanjutnya 
ditandatangani oleh 2 (dua) orang petugas bank sebagai saksi dan oleh 1 (satu) orang pejabat 
bank sebagai PPAIW. 
(4) LKS-PWU dapat mengeluarkan Sertifikat Wakaf Uang kepada Wakif apabila hal-hal"
1409,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,4,752,"sebagaimana dimaksud pada ayat (1) dan (2) telah terpenuhi. 
 
Bagian Kelima 
Setoran Wakaf Uang Secara Tidak Langsung 
Pasal 6 
(1) Setoran Wakaf Uang secara tidak langsung dari Wakif ditujukan kepada Nazhir Wakaf Uang 
yang telah terdaftar pada BWI dan telah melakukan kontrak kerja sama dengan LKS-PWU. 
(2) Wakif hanya dapat memilih jenis Wakaf Uang untuk waktu selamanya dan diperuntukan bagi 
kepentingan umum. 
(3) LKS-PWU wajib menyiapkan sistem on-line penerimaan Wakaf Uang yang menggunakan 
media electronic channel , yang didalamnya mengandung informasi sekurang-kurangnya 
sebagai berikut : 
a. daftar Nama Nazhir yang akan dipilih Wakif; 
b. daftar denominasi Wakaf Uang; 
c. formulir pernyataan kehendak Wakif yang berfungsi sebagai AIW;"
1410,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,4,794,"c. formulir pernyataan kehendak Wakif yang berfungsi sebagai AIW; 
d. persetujuan setoran Wakaf Uang yang telah diikrarkan; 
(4) LKS-PWU wajib menyiapkan Sertifikat Wakaf Uang dari setoran Wakif yang dilakukan 
secara tidak langsung berdasarkan informasi yang diperoleh secara on-line dari media 
electronic channel . 
(5) Wakif dapat menukarkan bukti setoran Wakaf Uang yang diperoleh melalui media electronic 
channel kepada LKS-PWU untuk mendapatkan Sertikat Wakaf Uang. 
(6) Dalam hal Wakif tidak menukarkan bukti setoran Wakaf Uang menjadi Sertikat Wakaf 
Uang, maka dalam jangka waktu selambat-lambatnya 2 (dua) minggu setelah penyetoran 
elektronik, LKS-PWU akan mengeluarkan Sertikat Wakaf Uang. 
(7) Dalam hal sebagaimana dimaksud pada ayat (5), maka Sertikat Wakaf Uang akan diberikan"
1411,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,4,31,ke BWI untuk diadministrasikan.
1412,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,5,772,"Bagian Keenam 
Wakaf Uang Kolektif 
Pasal 7 
(1) Setoran Wakaf Uang dapat dilakukan secara kolektif, yaitu Wakaf Uang yang berasal dari 
lebih dari 1 (satu) orang Wakif. 
(2) Wakaf Uang kolektif hanya dapat dilakukan untuk Wakaf Uang untuk waktu selamanya dan 
diperuntukan bagi kepentingan umum. 
(3) Formulir pernyataan kehendak Wakif yang berfungsi sebagai AIW dibuat dalam satu copy 
dengan dilampiri daftar nama Wakif. 
(4) Sertifikat Wakaf Uang dibuat dalam satu copy dengan dilampiri daftar nama Wakif. 
(5) Dalam hal Wakaf Uang kolektif, Sertifikat Wakaf Uang asli diadministrasikan oleh BWI. 
(6) Pendaftaran Wakaf Uang kolektif disampaikan kepada Menteri dan BWI setiap 3 (tiga) 
bulan sekali. 
 
BAB III 
PENERBITAN DAN PENYERAHAN SERTIFIKAT WAKAF UANG 
Pasal 8"
1413,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,5,788,"BAB III 
PENERBITAN DAN PENYERAHAN SERTIFIKAT WAKAF UANG 
Pasal 8 
(1) LKS-PWU menerbitkan Sertifikat Wakaf Uang dalam jangka waktu tertentu dan Sertifikat 
Wakaf Uang untuk waktu selamanya. 
(2) Sertifikat Wakaf Uang diterbitkan dengan nominal sesuai dana wakaf yang diserahkan. 
(3) Untuk Sertifikat Wakaf Uang dalam jangka waktu tertentu wajib memiliki alat pengaman 
untuk mencegah pemalsuan sesuai ketentuan yang berlaku di LKS-PWU. 
(4) Untuk Wakif yang berwakaf melalui electronic banking agar menunjukan bukti transaksi 
berupa ATM atau nomor referensi transaksi, atau print out di LKS-PWU untuk 
mendapatkan Formulir Wakaf Uang dan Sertifikat Wakaf Uang. 
(5) LKS-PWU wajib memverifikasi data dan bukti transaksi sebelum menerbitkan Formulir 
Wakaf Uang dan Sertifkat Wakaf Uang."
1414,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,5,390,"Wakaf Uang dan Sertifkat Wakaf Uang. 
(6) Sertifikat Wakaf Uang lembar pertama bersama Formulir Wakaf Uang lembar keempat 
diserahkan ke Wakif dan dinyatakan sah apabila ditandatangani oleh pejabat LKS-PWU 
yang berwenang. 
 
BAB IV 
PENGELOLAAN WAKAF UANG 
Pasal 9 
(1) Pengelolaan Wakaf Uang oleh Nazhir meliputi Setoran Wakaf Uang, Investasi Wakaf Uang 
serta Hasil Investasi Wakaf Uang."
1415,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,6,716,"(2) Nazhir wajib membedakan pengelolaan antara Wakaf Uang dalam Jangka Waktu tertentu 
dengan Wakaf Uang untuk waktu selamanya. 
(3) Dalam hal pengelolaan Wakaf Uang dalam jangka waktu tertentu, Nazhir wajib memastikan 
terpenuhinya pembayaran atas Wakaf Uang dalam jangka waktu terbatas yang jatuh waktu. 
(4) Dalam hal pengelolaan dan pengembangan Wakaf Uang di Bank Syariah tidak termasuk 
dalam program lembaga penjamin simpanan, Nazhir tetap wajib menjamin tidak 
berkurangnya dana setoran Wakaf Uang dimaksud. 
(5) Pengelolaan dan pengembangan Wakaf Uang atas setoran Wakaf Uang dan investasi Wakaf 
Uang oleh Nazhir wajib ditujukan untuk optimalisasi perolehan keuntungan dan/atau 
pemberdayaan ekonomi ummat."
1416,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,6,745,"pemberdayaan ekonomi ummat. 
(6) Pengelolaan dan pengembangan Wakaf Uang atas hasil investasi Wakaf Uang oleh Nazhir 
wajib ditujukan untuk pemberdayaan ekonomi ummat dan/atau kegiatan-kegiatan sosial 
keagamaan. 
(7) Hasil bersih atas pengelolaan dan pengembangan harta benda Wakaf Uang yang menjadi 
dasar penghitungan besarnya imbalan bagi Nazhir adalah Hasil Investasi Wakaf Uang setelah 
dikurangi dengan biaya-biaya yang terkait dengan pengelolaan dan pengembangan Wakaf 
Uang. 
(8) Biaya-biaya yang terkait dengan pengelolaan dan pengembangan Wakaf Uang sebagaimana 
dimaksud pada ayat (7), antara lain biaya penerimaan setoran Wakaf Uang, pendaftaran 
Wakaf Uang kepada Menteri dan laporan rekapitulasi Wakaf Uang, biaya asuransi terkait"
1417,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,6,787,"investasi Wakaf Uang serta biaya administrasi Nazhir. 
(9) Besarnya imbalan bagi Nazhir dari hasil bersih investasi Wakaf Uang, ditetapkan paling 
banyak sebagai berikut : 
a. 10% (sepuluh perseratus), apabila besarnya investasi Wakaf Uang paling kurang mencapai 
90% (sembilan puluh perseratus) dibanding setoran Wakaf Uang; 
b. 9% (sembilan perseratus), apabila besarnya investasi Wakaf Uang paling kurang mencapai 
70% (tujuh puluh perseratus) dibanding setoran Wakaf Uang; 
c. 8% (delapan perseratus), apabila besarnya investasi Wakaf Uang paling kurang mencapai 
50% (lima puluh perseratus) dibanding setoran Wakaf Uang; 
d. 5% (lima perseratus), apabila besarnya investasi Wakaf Uang dibawah 50% (lima puluh 
perseratus) dibanding setoran Wakaf Uang. 
 
BAB V 
INVESTASI WAKAF UANG"
1418,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,6,248,"perseratus) dibanding setoran Wakaf Uang. 
 
BAB V 
INVESTASI WAKAF UANG 
Bagian Pertama 
Umum 
Pasal 10 
(1) Investasi Wakaf Uang ditujukan untuk proyek-proyek produktif bagi kemaslahatan umat 
melalui investasi secara langsung dan tidak langsung."
1419,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,7,782,"(2) Investasi secara langsung sebagaimana dimaksud pada ayat (1) adalah investasi pada proyek-
proyek yang dikelola oleh Nazhir. 
(3) Investasi secara tidak langsung sebagaimana dimaksud pada ayat (1) adalah investasi melalui 
lembaga yang memenuhi kriteria kelayakan kelembagaan dan menguntungkan. 
(4) Investasi Wakaf Uang dapat dilakukan melalui deposito di Bank Syariah dengan ekspektasi 
bagi hasil yang paling menguntungkan. 
 
Bagian Kedua 
Investasi Wakaf Uang Secara Langsung 
Pasal 11 
(1) Investasi Wakaf Uang secara langsung pada proyek-proyek yang dikelola oleh Nazhir dapat 
dilakukan apabila proyek tersebut memenuhi persyaratan: 
a. usaha proyek dijalankan sesuai dengan syariah Islam; 
b. tingkat kelayakan proyek memenuhi syarat kelayakan proyek sesuai prinsip 5 C"
1420,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,7,744,"(Character, Condition, Capital, Capacity, Collateral ), dan 3 P (People, Purpose, 
Payment ); 
c. sumber pengembalian dapat dihitung berdasarkan studi kelayakan. 
(2) Investasi Wakaf Uang secara langsung sebagaimana dimaksud pada ayat (1) dilakukan 
melalui produk dengan akad mudharabah muqayyadah di LKS. 
(3) Investasi Wakaf Uang secara langsung dijamin oleh Cash Collateral yang dananya diperoleh 
dari manfaat investasi kas wakaf yang dicadangkan sebesar 100% (seratus perseratus) dari 
jumlah dana wakaf yang diinvestasikan, atau investasi tersebut dijamin oleh asuransi. 
(4) Dalam hal Nazhir menunjuk suatu lembaga atau perorangan sebagai pelaksana proyek untuk 
memanfaatkan atau menerima dana wakaf sebagai pembiayaan, maka pembiayaan"
1421,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,7,758,"memanfaatkan atau menerima dana wakaf sebagai pembiayaan, maka pembiayaan 
dibayarkan melalui termin sesuai dengan prestasi kerja. 
(5) Penyaluran dana wakaf untuk investasi kepada pihak terkait dengan Nazhir, hanya 
diperkenankan paling banyak 10% (sepuluh perseratus) dari dana wakaf yang dikelola. 
(6) Pihak terkait sebagaimana dimaksud pada ayat (5) adalah sebagai berikut : 
a. pemegang saham perorangan dan/atau perusahaan yang memiliki 10% (sepuluh 
perseratus) lebih dari modal disetor; 
b. pengurus dan anggota Nazhir; 
c. pengurus Nazhir yang mempunyai fungsi eksekutif, yang mempunyai pengaruh terhadap 
Nazhir; 
d. pengurus dan anggota DPS LKS-PWU; 
e. keluarga dari pihak-pihak sebagaimana dimaksud pada huruf a, huruf b, huruf c, dan huruf 
d;"
1422,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,8,783,"e. perusahaan yang di dalamnya terdapat kepentingan dari pihak-pihak dimaksud dalam butir 
di atas dengan kepemilikan 10% (sepuluh perseratus) lebih dari modal disetor atau tidak 
memiliki saham pada perusahaan dimaksud; 
f. anak perusahaan Nazhir dengan kepemilikan Nazhir lebih dari 25% (dua puluh lima 
perseratus) modal disetor perusahaan dan/atau apabila Nazhir mempengaruhi perusahaan 
tersebut; 
 
Bagian Ketiga 
Investasi Wakaf Uang Secara Tidak Langsung 
Pasal 12 
(1) Investasi Wakaf Uang secara tidak langsung dapat dilakukan melalui lembaga: 
a. Bank Syariah; 
b. Baitul Mal Wa Tamwil (BMT); 
c. koperasi yang menjalankan usahanya sesuai syariah; 
d. lembaga keuangan syariah lain. 
(2) Investasi Wakaf Uang secara tidak langsung melalui lembaga sebagaimana dimaksud pada"
1423,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,8,785,"ayat (1) dapat dilakukan apabila memenuhi persyaratan: 
a. paling kurang telah beroperasi selama 2 (dua) tahun; 
b. memiliki kelengkapan legal formal; 
c. menyertakan laporan audit independen selama 2 (dua) tahun terakhir; 
 
BAB VI 
PENYALURAN MANFAAT HASIL INVESTASI WAKAF UANG 
Bagian Pertama 
Umum 
Pasal 13 
(1) Penyaluran manfaat hasil investasi Wakaf Uang dapat dilakukan secara langsung dan tidak 
langsung. 
(2) Penyaluran manfaat hasil investasi Wakaf Uang secara langsung sebagaimana dimaksud pada 
ayat (1) adalah program pembinaan dan pemberdayaan masyarakat yang secara langsung 
dikelola oleh Nazhir. 
(3) Penyaluran manfaat hasil investasi Wakaf Uang secara tidak langsung sebagaimana 
dimaksud pada ayat (1) adalah program pembinaan dan pemberdayaan masyarakat melalui"
1424,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,8,105,"kemitraan dengan lembaga pemberdayaan lain yang memenuhi kriteria kelayakan 
kelembagaan dan profesional."
1425,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,9,707,"Bagian Kedua 
Penyaluran Manfaat Hasil Investasi Wakaf Uang Secara Langsung 
Pasal 14 
(1) Penyaluran manfaat hasil investasi Wakaf Uang secara Langsung sebagaimana dimaksud 
pada Pasal 17 ayat (2) dapat dilakukan apabila memenuhi persyaratan: 
a. program pembinaan dan pemberdayaan masyarakat dijalankan sesuai dengan syariah; 
b. tingkat kelayakan program memenuhi syarat : 
1. kelayakan komunitas sasaran program; 
2. berdampak pada pengurangan kemiskinan dan membuka lapangan pekerjaan; 
3. dirasakan manfaatnya oleh masyarakat; 
4. program berkesinambungan dan mendorong kemandirian masyarakat. 
(2) Program pembinaan dan pemberdayaan masyarakat sebagaimana dimaksud pada ayat (1) 
huruf a antara lain:"
1426,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,9,762,"huruf a antara lain: 
1. program sosial dan umum berupa pembangunan fasilitas umum seperti jembatan, penataan 
jalan setapak umum dan MCK umum; 
2. program pendidikan berupa pendirian sekolah komunitas dengan biaya murah untuk 
masyarakat tidak mampu dan pelatihan keterampilan; 
3. program kesehatan berupa bantuan pengobatan gratis bagi masyarakat miskin dan 
penyuluhan ibu hamil dan menyusui; 
4. program ekonomi berupa pembinaan dan bantuan modal usaha mikro, penataan pasar 
tradisional dan pengembangan usaha pertanian dalam arti luas; 
5. program dakwah berupa penyediaan da’i dan mubaligh, bantuan guru/ustadz, bantuan bagi 
imam dan marbot masjid/mushalla. 
 
Bagian Ketiga 
Penyaluran Manfaat Hasil Investasi Wakaf Uang Secara Tidak Langsung 
Pasal 15"
1427,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,9,444,"Penyaluran Manfaat Hasil Investasi Wakaf Uang Secara Tidak Langsung 
Pasal 15 
(1) Penyaluran manfaat hasil investasi Wakaf Uang secara tidak langsung dapat dilakukan 
melalui lembaga: 
 a. Badan Amil Zakat Nasional; 
 b. lembaga kemanusiaan nasional; 
 c. lembaga pemberdayaan masyarakat nasional; 
 d. yayasan/organisasi kemasyarakatan; 
 e. perwakilan BWI; 
 f. LKS khususnya LKS-PWU, melalui program CSR ( Corporate Social Responsibility );"
1428,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,10,785,"g. lembaga lain baik berskala nasional maupun internasional yang melaksanakan program 
pembinaan dan pemberdayaan masyarakat sesuai dengan syariah. 
(2) Lembaga-lembaga sebagaimana dimaksud pada ayat (1) harus memenuhi persyaratan: 
a. memiliki kelengkapan legal formal lembaga/yayasan sesuai peraturan perundang-
undangan; 
b. paling kurang telah beroperasi selama 2 (dua) tahun; 
c. memiliki pengurus yang berkarakter baik; 
d. menyertakan laporan audit independen dalam 2 (dua) tahun terakhir; 
e. memiliki program yang jelas dan memberikan dampak manfaat jangka panjang. 
 
BAB VII 
PENUTUP 
Pasal 16 
Peraturan Badan Wakaf Indonesia ini berlaku sejak tanggal ditetapkan. 
 
 
 Ditetapkan di Jakarta 
 Pada tanggal 22 April 2009 
 
 KETUA, 
 
 ttd. 
 
 
PROF. DR. KH. THOLHAH HASAN"
1429,Peraturan-BWI-No.-1-tahun-2009-tentang-Pedoman-Pengelolaan-dan-Pengembangan-Wakaf-Uang.pdf,10,169,"KETUA, 
 
 ttd. 
 
 
PROF. DR. KH. THOLHAH HASAN 
 
 
 
Salinan sesuai dengan aslinya 
Sekretaris Badan Wakaf Indonesia 
 
ttd. 
 
Dr. Sumuran Harahap, MAg, MM, MH, M.Si"
1430,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,1,759,"PERATURAN BADAN WAKAF INDONESIA
NOMOR 2 TAHUN 2008
TENTANG
PERWAKILAN 
BADAN WAKAF INDONESIA
DENGAN RAHMAT TUHAN YANG MAHA ESA,
BADAN WAKAF INDONESIA
Menimbang : bahwa dalam rangka pelaksanaan ketentuan Pasal 48 Undang-
Undang Nomor 41 Tahun 2004 tentang Wakaf dan dalam rangka 
mendukung pelaksanaan tugas dan fungsi Badan Wakaf 
Indonesia serta untuk kelancaran, efisiensi dan optimalisasi 
pelaksanaan tugas Badan Wakaf Indonesia perlu ditetapkan 
Peraturan Badan Wakaf Indonesia tentang Perwakilan Badan 
Wakaf Indonesia. 
Mengingat : 1. Undang-Undang Nomor 41 Tahun 2004 tentang Wakaf 
(Lembaran Negara Republik Indonesia Tahun 2004 Nomor 
159; Tambahan Lembaran Negara Republik Indonesia Nomor 
4459);
2. Peraturan Pemerintah Nomor 42 Tahun 2006 tentang"
1431,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,1,722,"4459);
2. Peraturan Pemerintah Nomor 42 Tahun 2006 tentang 
Pelaksanaan Undang-Undang Nomor 41 Tahun 2004 tentang 
Wakaf (Lembaran Negara Republik Indonesia Tahun 2006 
Nomor 105; Tambahan Lembaran Negara Republik Indonesia 
Nomor 4667);
3. Peraturan Badan Wakaf Indonesia Nomor 1 Tahun 2007 
tentang Organisasi dan Tata Kerja Badan Wakaf Indonesia. 
4. Keputusan Presiden Nomor 75/M Tahun 2007 tentang 
Pengangkatan Keanggotaan Badan Wakaf Indonesia Masa 
Jabatan 2007-2010;
5. Keputusan Menteri Agama Republik Indonesia Nomor 96 
Tahun 2007 tentang Penetapan Pengurus Badan Wakaf 
Indonesia Masa Bakti Tahun 2007 – 2010.
 MEMUTUSKAN
Menetapkan : PERATURAN BADAN WAKAF INDONESIA 
TENTANG PERWAKILAN BADAN WAKAF 
INDONESIA"
1432,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,2,734,"BAB I
KETENTUAN UMUM
Pasal 1
1. Badan Wakaf Indonesia yang selanjutnya disingkat dengan BWI adalah lembaga 
independen untuk mengembangkan perwakafan di Indonesia.
2. Perwakilan Badan Wakaf Indonesia yang selanjutnya disebut dengan Perwakilan 
BWI adalah lembaga independen untuk mengembangkan perwakafan di Indonesia 
di tingkat Provinsi, Kabupaten/Kota.
3.Pemerintah Daerah yang selanjutnya disingkat dengan Pemda adalah Gubernur, 
Bupati atau Walikota dan perangkat daerah sebagai unsur penyelenggara 
pemerintahan daerah. 
4.Kantor Wilayah Departemen Agama Provinsi yang selanjutnya disingkat dengan 
Kanwil Depag adalah instansi vertikal Departemen Agama yang berada di bawah 
dan bertanggung jawab langsung kepada Menteri Agama."
1433,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,2,740,"dan bertanggung jawab langsung kepada Menteri Agama. 
5.Kantor Departemen Agama Kabupaten/Kota yang selanjutnya disingkat dengan 
Kandepag adalah instansi vertikal Departemen Agama yang berada di bawah dan 
bertanggung jawab langsung kepada Kepala Kantor Wilayah Departemen Agama. 
BAB II
PEMBENTUKAN 
Pasal 2
(1) Perwakilan BWI dibentuk oleh BWI sesuai dengan kebutuhan.
(2) Kebutuhan sebagaimana dimaksud pada ayat (1) ditetapkan oleh BWI.
Pasal 3
Dalam pembentukan Perwakilan BWI sebagimana dimaksud pada Pasal 2 ayat (1), 
BWI berkonsultasi dengan Pemda setempat.
BAB III
KEDUDUKAN DAN TUGAS
Pasal 4
(1)Perwakilan BWI Provinsi berkedudukan di Ibu Kota Provinsi.
(2) Perwakilan BWI Kabupaten/Kota berkedudukan di Ibu Kota Kabupaten/Kota."
1434,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,2,182,"(2) Perwakilan BWI Kabupaten/Kota berkedudukan di Ibu Kota Kabupaten/Kota.
(3) Perwakilan BWI sebagimana dimaksud pada ayat (1) dan ayat (2) mempunyai 
hubungan hierarkis dengan BWI."
1435,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,3,744,"Pasal 5
(1) Perwakilan BWI Provinsi memiliki tugas dan wewenang sebagai berikut:
1. Melaksanakan kebijakan dan tugas-tugas BWI di tingkat Provinsi;
2. Melakukan koordinasi dengan Kanwil Depag dan instansi terkait dalam rangka 
pelaksanaan tugas BWI Provinsi; 
3. Bertindak dan bertanggungjawab untuk dan atas nama Perwakilan BWI 
Provinsi baik ke dalam maupun ke luar;
4. Menyampaikan pertanggungjawaban pelaksanaan tugas Perwakilan BWI 
Provinsi melalui laporan tahunan yang diaudit oleh lembaga independen 
kepada BWI yang ditembuskan kepada Kanwil Depag;
5. Mempublikasikan laporan tahunan sebagaimana dimaksud pada angka 4 
kepada masyarakat melalui media massa setempat.
(2) Perwakilan BWI Kabupaten/Kota memiliki tugas dan wewenang untuk:"
1436,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,3,749,"(2) Perwakilan BWI Kabupaten/Kota memiliki tugas dan wewenang untuk:
1. Melaksanakan kebijakan dan tugas-tugas BWI di tingkat Kabupaten/Kota;
2. Melakukan koordinasi dengan Kandepag dan instansi terkait dalam rangka 
pelaksanaan tugas BWI Kabupaten/Kota;
3. Bertindak dan bertanggungjawab untuk dan atas nama Perwakilan BWI 
Kabupaten/Kota baik ke dalam maupun ke luar;
4. Menyampaikan pertanggungjawaban pelaksanaan tugas Perwakilan BWI 
Kabupaten/Kota melalui laporan tahunan yang diaudit oleh lembaga 
independen kepada BWI yang ditembuskan kepada Perwakilan BWI Provinsi 
dan Kandepag;
5. Mempublikasikan laporan tahunan sebagaimana dimaksud pada angka 4 
kepada masyarakat melalui media massa setempat.
BAB IV
ORGANISASI DAN KEANGGOTAAN
Pasal 6"
1437,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,3,716,"BAB IV
ORGANISASI DAN KEANGGOTAAN
Pasal 6
(1) Susunan organisasi Perwakilan BWI terdiri dari unsur pimpinan, pembantu 
pimpinan dan anggota.
(2)Unsur pimpinan terdiri dari Kepala dan Wakil Kepala.
(3) Unsur pembantu pimpinan terdiri dari Sekretaris dan Bendahara.
(4) Keanggotaan Perwakilan BWI Provinsi sebagaimana dimaksud pada ayat (1) 
paling banyak 11 (sebelas) orang dan Keanggotaan Perwakilan BWI 
Kabupaten/Kota paling banyak 9 (sembilan) orang. 
Pasal 7
Untuk dapat diangkat menjadi anggota Perwakilan BWI, setiap calon anggota harus 
memenuhi persyaratan: 
a. warga negara Indonesia;
b. beragama Islam;
c. dewasa;
d. amanah;
e. mampu secara jasmani dan rohani;
f. tidak terhalang melakukan perbuatan hukum;"
1438,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,4,711,"g.memiliki pengetahuan, kemampuan, dan/atau pengalaman di bidang perwakafan 
dan/atau ekonomi, khususnya di bidang ekonomi syariah; dan
h. mempunyai komitmen yang tinggi untuk mengembangkan perwakafan nasional.
Pasal 8
(1) Keanggotaan Perwakilan BWI Provinsi dan/atau Kabupaten/Kota diangkat dan 
diberhentikan oleh BWI.
(2) Pengangkatan keanggotaan Perwakilan BWI Provinsi diusulkan oleh Kanwil 
Depag kepada BWI.
(3) Pengangkatan keanggotaan Perwakilan BWI Kabupaten/Kota diusulkan oleh 
Kandepag kepada BWI.
(4) Keanggotaan Perwakilan BWI yang berhenti atau diberhentikan sebelum berakhir 
masa jabatannya atau berhalangan tetap, digantikan oleh anggota baru yang 
diangkat oleh BWI atas usul Perwakilan BWI."
1439,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,4,748,"diangkat oleh BWI atas usul Perwakilan BWI.
(5) Keanggotaan Perwakilan BWI diangkat untuk masa jabatan selama 3 (tiga) tahun 
dan dapat diangkat kembali untuk 1 (satu) kali masa jabatan.
Pasal 9
(1) Keanggotaan Perwakilan BWI berhenti dari jabatannya karena:
a. berakhir masa jabatannya;
b. mengundurkan diri;
c. meninggal dunia.
(2) Keanggotaan Perwakilan BWI dapat diberhentikan dari jabatannya karena:
a. tidak lagi memenuhi persyaratan jabatan sebagaimana dimaksud dalam Pasal 
7.
b. menyalahgunakan wewenang dan jabatan sebagai anggota Perwakilan BWI.
c. berhalangan tetap dan/atau tidak dapat melaksanakan tugas selama satu (1) 
tahun. 
BAB V
TATA KERJA
Pasal 10
(1) Rapat koordinasi nasional BWI dengan Perwakilan BWI diadakan secara berkala"
1440,Peraturan-BWI-No.-2-Tahun-2008-Tentang-Perwakilan-BWI.pdf,4,468,"paling sedikit 1 (satu) kali dalam 1 (satu) tahun atau sewaktu-waktu sesuai 
kebutuhan.
(2) Rapat koordinasi di lingkungan Perwakilan BWI diadakan secara berkala paling 
sedikit 1 (satu) kali dalam 1 (satu) minggu atau sewaktu-waktu sesuai kebutuhan.
Pasal 11
Setiap pimpinan di lingkungan Perwakilan BWI dalam melaksanakan tugasnya wajib 
menerapkan prinsip koordinasi, integrasi, sinkronisasi dalam lingkup satuan 
organisasi dan hubungannya dengan instansi terkait."
